scenario_id,ue_id,time_s,traffic_type,downlink_kbps,uplink_kbps,total_kbps,qos_latency_target_ms,qos_max_loss_percent
2,UE-0,0.0,video_streaming,2049.366588873534,450.6334111264658,2500.0,500,2
2,UE-1,0.0,background,0.2771567325944215,0.061543450694634204,0.33870018328905566,5000,10
2,UE-2,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-3,0.0,background,0.1693732494319323,0.0371440592764422,0.20651730870837448,5000,10
2,UE-4,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-5,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-6,0.0,background,0.10288088754371429,0.023611942583949535,0.12649283012766382,5000,10
2,UE-7,0.0,video_streaming,2123.5215395269265,376.47846047307365,2500.0,500,2
2,UE-8,0.0,real_time,3.364250689795869,0.9661295653920778,4.330380255187947,150,1
2,UE-9,0.0,background,0.09074824369739645,0.023924543698132576,0.11467278739552902,5000,10
2,UE-10,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-11,0.0,video_streaming,2091.869532492275,408.130467507725,2500.0,500,2
2,UE-12,0.0,background,0.06529370301509939,0.012327597624640148,0.07762130063973954,5000,10
2,UE-13,0.0,real_time,115.37304777256061,20.730140369849405,136.10318814241,150,1
2,UE-14,0.0,real_time,54.42013928889112,14.182433509057683,68.60257279794881,150,1
2,UE-15,0.0,bursty,3034.565064759442,900.442364416447,3935.0074291758892,1000,5
2,UE-16,0.0,background,0.013261285448608775,0.004016978419797199,0.017278263868405974,5000,10
2,UE-17,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-18,0.0,background,0.058235958762371434,0.018586199100758632,0.07682215786313007,5000,10
2,UE-19,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-20,0.0,video_streaming,1914.4162089208858,585.5837910791141,2500.0,500,2
2,UE-21,0.0,video_streaming,2016.921778026649,483.07822197335076,2500.0,500,2
2,UE-22,0.0,video_streaming,2090.345140204905,409.6548597950948,2500.0,500,2
2,UE-23,0.0,background,0.05945639803102025,0.012108049792817377,0.07156444782383763,5000,10
2,UE-24,0.0,video_streaming,2091.29264381036,408.7073561896401,2500.0,500,2
2,UE-25,0.0,bursty,2861.7980156716226,712.8665559045746,3574.664571576197,1000,5
2,UE-26,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-27,0.0,background,0.07710034639685087,0.014421394675640294,0.09152174107249117,5000,10
2,UE-28,0.0,background,0.08029791263754116,0.019355543000404048,0.0996534556379452,5000,10
2,UE-29,0.0,background,0.031241214688405166,0.009783214129736354,0.04102442881814152,5000,10
2,UE-30,0.0,background,0.02547840761955992,0.008366858484091072,0.03384526610365099,5000,10
2,UE-31,0.0,bursty,2300.724263953737,485.0777685844155,2785.8020325381526,1000,5
2,UE-32,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-33,0.0,real_time,49.88293080725832,9.700361915753263,59.58329272301158,150,1
2,UE-34,0.0,real_time,58.18080786066708,11.700302067788074,69.88110992845516,150,1
2,UE-35,0.0,real_time,46.73998504029302,14.612375723501208,61.35236076379423,150,1
2,UE-36,0.0,background,0.006727042116032591,0.0013297757035254621,0.008056817819558052,5000,10
2,UE-37,0.0,background,0.012792883513764551,0.002544307225585154,0.015337190739349705,5000,10
2,UE-38,0.0,background,0.13747536638629942,0.028434162016050937,0.16590952840235035,5000,10
2,UE-39,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-40,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-41,0.0,real_time,103.47306487649766,25.85294213795316,129.32600701445082,150,1
2,UE-42,0.0,background,0.10677125449306724,0.026562458878362144,0.13333371337142938,5000,10
2,UE-43,0.0,real_time,50.114672993483886,13.011110099528684,63.12578309301257,150,1
2,UE-44,0.0,background,0.22364978412784894,0.07006548984320145,0.2937152739710504,5000,10
2,UE-45,0.0,video_streaming,2004.7372406428449,495.2627593571551,2500.0,500,2
2,UE-46,0.0,background,0.0057141344732459815,0.001134529129342559,0.006848663602588541,5000,10
2,UE-47,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-48,0.0,real_time,44.018293433074874,13.970593010045752,57.98888644312063,150,1
2,UE-49,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-50,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-51,0.0,video_streaming,1904.7351212756741,595.264878724326,2500.0,500,2
2,UE-52,0.0,background,0.01889103366375254,0.0046075382566350695,0.02349857192038761,5000,10
2,UE-53,0.0,video_streaming,1919.440664883196,580.5593351168039,2500.0,500,2
2,UE-54,0.0,real_time,102.54660991314562,23.34501076673831,125.89162067988393,150,1
2,UE-55,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-56,0.0,real_time,113.66526652185566,20.208584507014017,133.87385102886967,150,1
2,UE-57,0.0,real_time,1.687728392265607,0.45353977401628803,2.141268166281895,150,1
2,UE-58,0.0,background,0.024472417227241423,0.0074997245930969025,0.03197214182033833,5000,10
2,UE-59,0.0,video_streaming,2081.748684442849,418.25131555715086,2500.0,500,2
2,UE-60,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-61,0.0,background,0.07796399657348177,0.019258475614030126,0.0972224721875119,5000,10
2,UE-62,0.0,background,0.047918315898359556,0.012774838701200273,0.06069315459955983,5000,10
2,UE-63,0.0,background,0.15732304446149356,0.04962578529003756,0.20694882975153114,5000,10
2,UE-64,0.0,background,0.11953345551723958,0.036298446933204165,0.15583190245044376,5000,10
2,UE-65,0.0,video_streaming,1915.4775331635672,584.5224668364328,2500.0,500,2
2,UE-66,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-67,0.0,background,0.12127419656466071,0.028919231650732156,0.15019342821539286,5000,10
2,UE-68,0.0,background,0.05004031671724054,0.009617251246240082,0.05965756796348062,5000,10
2,UE-69,0.0,background,0.06788271116386183,0.015849490345385853,0.08373220150924768,5000,10
2,UE-70,0.0,real_time,50.548466409838895,16.63055794687169,67.17902435671058,150,1
2,UE-71,0.0,background,0.022409475132649088,0.005172875171657496,0.027582350304306582,5000,10
2,UE-72,0.0,real_time,2.773881619018929,0.6305768914104629,3.4044585104293916,150,1
2,UE-73,0.0,video_streaming,1909.9934403722195,590.0065596277805,2500.0,500,2
2,UE-74,0.0,video_streaming,1984.4071770411012,515.5928229588988,2500.0,500,2
2,UE-75,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-76,0.0,real_time,159.15433152474716,29.579706932291238,188.7340384570384,150,1
2,UE-77,0.0,real_time,0.0,0.0,0.0,150,1
2,UE-78,0.0,background,0.04337601354495975,0.010476044244120948,0.0538520577890807,5000,10
2,UE-79,0.0,video_streaming,2109.6251246989827,390.3748753010172,2500.0,500,2
2,UE-80,0.0,bursty,0.0,0.0,0.0,1000,5
2,UE-81,0.0,real_time,54.98729599101315,15.834363386816928,70.82165937783007,150,1
2,UE-82,0.0,background,0.033596161355835194,0.0073083843603115855,0.04090454571614678,5000,10
2,UE-83,0.0,bursty,1504.4847347445252,293.5198059844302,1798.0045407289556,1000,5
