scenario_id,ue_id,time_s,traffic_type,downlink_kbps,uplink_kbps,total_kbps,qos_latency_target_ms,qos_max_loss_percent
9,UE-0,0.0,background,0.04172743272781483,0.009796972052731374,0.05152440478054621,5000,10
9,UE-1,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-2,0.0,background,0.027351532964914875,0.006433547582576523,0.0337850805474914,5000,10
9,UE-3,0.0,video_streaming,2048.4279838940693,451.5720161059307,2500.0,500,2
9,UE-4,0.0,video_streaming,1988.702635208919,511.29736479108095,2500.0,500,2
9,UE-5,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-6,0.0,video_streaming,1996.3920706038898,503.60792939611025,2500.0,500,2
9,UE-7,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-8,0.0,real_time,99.58835182523727,24.52607725702017,124.11442908225743,150,1
9,UE-9,0.0,real_time,3.8997900666649605,0.7161535212938684,4.615943587958829,150,1
9,UE-10,0.0,video_streaming,1931.3383282990537,568.6616717009464,2500.0,500,2
9,UE-11,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-12,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-13,0.0,background,0.04031679167562711,0.01060621295843393,0.050923004634061034,5000,10
9,UE-14,0.0,video_streaming,2007.0206431010174,492.97935689898276,2500.0,500,2
9,UE-15,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-16,0.0,background,0.0338137731262223,0.00946186442268272,0.043275637548905024,5000,10
9,UE-17,0.0,bursty,585.0630176869795,153.8755003173484,738.9385180043279,1000,5
9,UE-18,0.0,background,0.03756203740033213,0.007713721574349209,0.045275758974681335,5000,10
9,UE-19,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-20,0.0,bursty,1425.8365760835002,409.28997269470693,1835.126548778207,1000,5
9,UE-21,0.0,background,0.14575938445483913,0.03411182021977002,0.17987120467460915,5000,10
9,UE-22,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-23,0.0,video_streaming,2089.021215281671,410.97878471832894,2500.0,500,2
9,UE-24,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-25,0.0,video_streaming,2029.5170533439289,470.48294665607114,2500.0,500,2
9,UE-26,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-27,0.0,video_streaming,1909.6854061431561,590.3145938568439,2500.0,500,2
9,UE-28,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-29,0.0,video_streaming,1922.1038754603146,577.8961245396855,2500.0,500,2
9,UE-30,0.0,real_time,4.479692324588539,1.1902920880851393,5.669984412673679,150,1
9,UE-31,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-32,0.0,background,0.1258315368305504,0.033326951514071,0.1591584883446214,5000,10
9,UE-33,0.0,background,0.08138152940077363,0.017967296980966455,0.09934882638174009,5000,10
9,UE-34,0.0,video_streaming,2096.643848375173,403.35615162482674,2500.0,500,2
9,UE-35,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-36,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-37,0.0,bursty,2400.8250136962774,776.4612080112241,3177.286221707501,1000,5
9,UE-38,0.0,real_time,4.378808815505408,1.4357021915930435,5.814511007098451,150,1
9,UE-39,0.0,video_streaming,2122.551520859328,377.44847914067213,2500.0,500,2
9,UE-40,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-41,0.0,real_time,54.41845187244383,11.45455520059455,65.87300707303838,150,1
9,UE-42,0.0,background,0.1608404978040261,0.048423243951422716,0.20926374175544882,5000,10
9,UE-43,0.0,real_time,55.11274204846668,10.442422609743437,65.55516465821012,150,1
9,UE-44,0.0,background,0.0388051593128019,0.009066743471545015,0.04787190278434692,5000,10
9,UE-45,0.0,real_time,56.2671908071093,14.258822784888084,70.52601359199738,150,1
9,UE-46,0.0,real_time,1.6965994298598963,0.3686985192459795,2.065297949105876,150,1
9,UE-47,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-48,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-49,0.0,bursty,0.0,0.0,0.0,1000,5
9,UE-50,0.0,video_streaming,1900.6581808910867,599.3418191089133,2500.0,500,2
9,UE-51,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-52,0.0,real_time,0.0,0.0,0.0,150,1
9,UE-53,0.0,background,0.0442062860600256,0.012328747084565364,0.05653503314459096,5000,10
9,UE-54,0.0,background,0.005638028830490434,0.0016530194992403192,0.007291048329730753,5000,10
9,UE-55,0.0,real_time,0.6943291919049694,0.191044569599609,0.8853737615045785,150,1
9,UE-56,0.0,background,0.033834977866863514,0.006641814446049155,0.040476792312912666,5000,10
