scenario_id,ue_id,time_s,traffic_type,downlink_kbps,uplink_kbps,total_kbps,qos_latency_target_ms,qos_max_loss_percent
0,UE-0,0.0,video_streaming,1919.352659260488,580.6473407395118,2500.0,500,2
0,UE-1,0.0,real_time,60.72184858743286,13.902213646254653,74.62406223368751,150,1
0,UE-2,0.0,video_streaming,1936.192386996182,563.807613003818,2500.0,500,2
0,UE-3,0.0,real_time,57.05111856517521,10.40528001197898,67.45639857715419,150,1
0,UE-4,0.0,real_time,0.0,0.0,0.0,150,1
0,UE-5,0.0,video_streaming,1946.5758586003162,553.4241413996838,2500.0,500,2
0,UE-6,0.0,video_streaming,1984.2288970687061,515.7711029312941,2500.0,500,2
0,UE-7,0.0,video_streaming,1882.5716081563276,617.4283918436723,2500.0,500,2
0,UE-8,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-9,0.0,real_time,0.0,0.0,0.0,150,1
0,UE-10,0.0,background,0.0026979860587077573,0.0008523615038719745,0.0035503475625797316,5000,10
0,UE-11,0.0,video_streaming,2111.5260523637926,388.47394763620764,2500.0,500,2
0,UE-12,0.0,real_time,0.46486136970410763,0.09249306404431985,0.5573544337484275,150,1
0,UE-13,0.0,background,0.006383440846754957,0.0014091581869138234,0.00779259903366878,5000,10
0,UE-14,0.0,video_streaming,2066.956594016296,433.0434059837039,2500.0,500,2
0,UE-15,0.0,video_streaming,2033.8764846778768,466.1235153221231,2500.0,500,2
0,UE-16,0.0,video_streaming,2041.3528457101909,458.64715428980895,2500.0,500,2
0,UE-17,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-18,0.0,background,0.3016451098647508,0.06770686507988624,0.369351974944637,5000,10
0,UE-19,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-20,0.0,background,0.23707602447636505,0.0670109461542103,0.3040869706305754,5000,10
0,UE-21,0.0,background,0.11612256022371964,0.025455796610988308,0.14157835683470796,5000,10
0,UE-22,0.0,real_time,0.0,0.0,0.0,150,1
0,UE-23,0.0,background,0.044562685982746396,0.008632747753676319,0.053195433736422715,5000,10
0,UE-24,0.0,real_time,5.034354651809296,1.2352255277216393,6.269580179530935,150,1
0,UE-25,0.0,background,0.08042677642029206,0.020463695876761515,0.10089047229705357,5000,10
0,UE-26,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-27,0.0,video_streaming,2021.2045567010177,478.7954432989821,2500.0,500,2
0,UE-28,0.0,video_streaming,2053.4949603095747,446.5050396904254,2500.0,500,2
0,UE-29,0.0,background,0.16727890843796334,0.0342408828368487,0.20151979127481204,5000,10
0,UE-30,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-31,0.0,real_time,48.97668900289178,11.43015321475987,60.40684221765165,150,1
0,UE-32,0.0,video_streaming,2099.110398081175,400.8896019188249,2500.0,500,2
0,UE-33,0.0,background,0.16168839837814075,0.04708369099566948,0.20877208937381023,5000,10
0,UE-34,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-35,0.0,video_streaming,1997.327633232134,502.6723667678659,2500.0,500,2
0,UE-36,0.0,background,0.0783911318797212,0.01566126323978391,0.09405239511950511,5000,10
0,UE-37,0.0,real_time,0.6673406450795034,0.15554098468138003,0.8228816297608834,150,1
0,UE-38,0.0,video_streaming,2054.1446965558584,445.8553034441418,2500.0,500,2
0,UE-39,0.0,video_streaming,2111.7289240862033,388.27107591379666,2500.0,500,2
0,UE-40,0.0,background,0.08024172775334046,0.01739079599533906,0.09763252374867952,5000,10
0,UE-41,0.0,video_streaming,2051.2502142902667,448.74978570973343,2500.0,500,2
0,UE-42,0.0,real_time,47.338486804530525,15.116160881769591,62.45464768630011,150,1
0,UE-43,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-44,0.0,real_time,54.42843581197328,11.238845649853339,65.66728146182662,150,1
0,UE-45,0.0,bursty,1387.5118808413147,424.5238090432457,1812.0356898845605,1000,5
0,UE-46,0.0,real_time,0.7620003009490662,0.2206653028582881,0.9826656038073542,150,1
0,UE-47,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-48,0.0,background,0.021989716927985275,0.005628987040809594,0.02761870396879487,5000,10
0,UE-49,0.0,video_streaming,1939.2449579691545,560.7550420308453,2500.0,500,2
0,UE-50,0.0,background,0.17391898390800617,0.052226180449294286,0.22614516435730045,5000,10
0,UE-51,0.0,bursty,494.4752743779791,118.81897350153693,613.294247879516,1000,5
0,UE-52,0.0,video_streaming,1925.0111957499,574.9888042501002,2500.0,500,2
0,UE-53,0.0,background,0.19350790515280503,0.04355355087971799,0.23706145603252302,5000,10
0,UE-54,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-55,0.0,background,0.04073963418943513,0.007506403833966603,0.04824603802340174,5000,10
0,UE-56,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-57,0.0,background,0.015071374754048102,0.004398386386403343,0.019469761140451444,5000,10
0,UE-58,0.0,background,0.043440611253914706,0.013398346523555508,0.056838957777470216,5000,10
0,UE-59,0.0,background,0.011084093994248555,0.0020891192453515806,0.013173213239600134,5000,10
0,UE-60,0.0,real_time,2.769264876174989,0.5834420356931765,3.352706911868166,150,1
0,UE-61,0.0,real_time,0.0,0.0,0.0,150,1
0,UE-62,0.0,video_streaming,2098.353936832335,401.6460631676648,2500.0,500,2
0,UE-63,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-64,0.0,real_time,53.534224484356784,12.095587977991245,65.62981246234803,150,1
0,UE-65,0.0,video_streaming,2045.2174468348614,454.78255316513867,2500.0,500,2
0,UE-66,0.0,video_streaming,2070.4596330672694,429.5403669327304,2500.0,500,2
0,UE-67,0.0,real_time,57.58886858599901,12.79411007903525,70.38297866503426,150,1
0,UE-68,0.0,background,0.4343768751579139,0.1164633599644813,0.5508402351223952,5000,10
0,UE-69,0.0,background,0.31565175311776633,0.0847379062461594,0.40038965936392573,5000,10
0,UE-70,0.0,background,0.1805778616766209,0.03879097407747537,0.21936883575409627,5000,10
0,UE-71,0.0,background,0.05684625450551547,0.013935598826565887,0.07078185333208135,5000,10
0,UE-72,0.0,background,0.014643843184321761,0.0037333992177643062,0.018377242402086068,5000,10
0,UE-73,0.0,video_streaming,2072.2076883159207,427.79231168407927,2500.0,500,2
0,UE-74,0.0,video_streaming,1967.4269864105797,532.5730135894204,2500.0,500,2
0,UE-75,0.0,video_streaming,1927.4935508742883,572.5064491257117,2500.0,500,2
0,UE-76,0.0,background,0.11237447475589284,0.02134247684101946,0.1337169515969123,5000,10
0,UE-77,0.0,background,0.03442047438215207,0.010107755110871206,0.04452822949302328,5000,10
0,UE-78,0.0,background,0.023571492333337503,0.00465899459828234,0.028230486931619843,5000,10
0,UE-79,0.0,background,0.15604253656454808,0.03488405728266663,0.19092659384721472,5000,10
0,UE-80,0.0,bursty,0.0,0.0,0.0,1000,5
0,UE-81,0.0,real_time,5.4054865692599305,1.6084341066536947,7.013920675913625,150,1
0,UE-82,0.0,video_streaming,2090.3047712022008,409.6952287977993,2500.0,500,2
0,UE-83,0.0,real_time,0.0,0.0,0.0,150,1
0,UE-84,0.0,background,0.22923275765042492,0.06765061142855758,0.2968833690789825,5000,10
0,UE-85,0.0,video_streaming,2113.722814706299,386.277185293701,2500.0,500,2
